x;y;z;a;index
7.616;-0.826;5.281;9.305;9.970
5.787;-0.479;5.963;8.323;10.156
6.108;-1.111;6.303;8.847;10.162
8.002;-2.375;5.338;9.908;10.432
8.900;-4.233;4.203;10.714;10.673
8.280;-5.164;4.593;10.785;10.712
6.089;-4.980;5.633;9.675;10.965
6.036;-5.373;5.041;9.524;10.980
6.156;-6.541;3.619;9.684;11.064
5.351;-5.641;4.397;8.933;11.030
3.405;-6.405;7.095;10.147;10.436
1.963;-7.848;6.758;10.541;10.112
4.623;-8.260;4.579;10.516;10.551
4.087;-5.425;5.862;8.973;9.304
1.973;-2.854;8.652;9.322;10.133
-1.302;-2.617;9.772;10.200;10.583
-1.252;-2.081;10.529;10.805;10.492
0.153;-1.334;11.475;11.553;10.485
-0.598;-0.292;11.381;11.401;10.406
-1.207;0.929;10.519;10.629;10.337
-0.871;1.827;9.765;9.973;10.218
-0.136;2.088;9.538;9.764;10.220
0.706;1.669;9.111;9.290;9.970
0.247;2.169;7.900;8.196;9.787
0.249;2.744;7.227;7.734;9.755
1.154;4.099;7.656;8.760;9.596
2.641;5.406;7.763;9.822;9.773
3.173;5.586;7.560;9.921;9.616
4.125;5.507;5.769;8.979;9.722
4.786;6.642;4.878;9.530;9.241
5.169;7.367;5.087;10.338;9.046
5.562;6.170;5.961;10.224;8.496
6.750;6.120;5.053;10.418;8.028
7.336;6.213;4.586;10.652;6.794
7.528;5.981;4.953;10.815;5.861
7.523;5.744;5.685;11.041;5.837
9.331;6.084;5.786;12.552;5.835
9.194;6.261;5.661;12.481;5.696
8.651;6.675;5.623;12.289;5.506
8.277;5.720;4.838;11.164;5.522
8.138;4.980;3.813;10.275;5.608
7.858;5.030;3.308;9.899;5.543
7.341;4.765;3.327;9.363;5.397
6.898;5.028;3.667;9.290;5.360
6.936;5.466;3.652;9.557;5.107
6.321;5.519;3.348;9.035;4.757
7.116;4.736;3.097;9.092;4.856
6.326;4.999;3.135;8.651;4.489
6.259;4.607;3.329;8.454;4.222
7.274;4.250;3.190;9.008;4.277
8.471;3.735;2.810;9.675;4.217
8.493;3.244;3.085;9.600;3.983
8.857;3.809;2.812;10.043;3.977
10.111;4.252;3.104;11.400;4.177
9.843;2.981;3.746;10.945;4.354
9.800;2.296;4.162;10.892;4.026
9.503;1.468;4.881;10.783;4.175
9.094;0.869;5.554;10.691;4.236
8.948;1.202;6.648;11.211;4.195
9.134;1.353;6.954;11.560;4.017
7.197;1.666;7.969;10.867;4.548
4.825;1.994;9.626;10.951;5.369
4.274;1.755;9.849;10.879;5.372
4.149;1.803;10.084;11.052;5.360
4.109;2.270;8.578;9.778;5.545
3.426;2.828;7.397;8.629;5.622
2.691;3.680;7.581;8.847;5.676
1.825;3.548;7.792;8.754;5.730
1.104;3.692;8.647;9.467;5.738
0.625;3.845;8.898;9.714;5.603
0.649;4.247;9.346;10.286;5.607
0.666;4.520;9.281;10.345;5.567
0.620;4.856;9.243;10.459;5.409
0.309;5.162;9.138;10.500;5.231
-0.153;5.370;8.913;10.407;5.198
-4.106;9.769;10.723;15.075;7.999
0.912;3.110;8.448;9.049;11.734
1.580;2.097;6.523;7.032;11.897
1.384;3.127;6.260;7.133;11.940
0.369;3.555;6.894;7.766;11.802
-0.151;3.948;7.986;8.910;11.508
0.072;4.231;8.503;9.498;11.507
0.012;3.704;9.049;9.778;11.529
-0.244;3.438;8.659;9.320;11.433
-0.847;3.951;8.939;9.810;11.369
-0.826;3.917;9.061;9.906;11.312
0.242;3.666;9.746;10.415;11.350
1.360;4.010;9.925;10.791;11.356
1.872;3.869;9.557;10.479;11.361
1.274;3.534;9.339;10.066;11.367
1.441;3.512;9.574;10.299;11.368
2.177;4.204;9.281;10.419;11.411
1.870;4.389;9.770;10.872;11.418
0.900;4.211;7.912;9.008;11.597
1.372;3.864;8.671;9.592;9.857
1.932;3.900;9.186;10.165;4.801
2.301;4.164;9.890;10.974;4.310
1.944;4.063;9.248;10.287;4.238
1.427;3.639;8.364;9.233;4.191
1.051;3.953;7.998;8.983;4.040
1.525;3.733;9.037;9.896;4.157
0.965;3.455;9.135;9.814;4.136
0.611;3.445;8.949;9.608;4.120
0.615;3.352;9.296;9.901;4.050
0.577;3.254;9.399;9.963;4.050
0.359;3.302;9.332;9.905;3.845
0.283;3.184;9.353;9.885;3.661
0.472;3.103;9.480;9.986;3.612
0.565;3.196;9.461;10.002;3.542
0.721;3.199;9.492;10.042;3.534
0.848;3.117;9.552;10.083;3.378
0.900;3.148;9.602;10.145;3.324
0.932;3.254;9.662;10.238;2.577
0.924;3.266;9.583;10.166;2.393
0.872;3.144;9.289;9.845;2.292
0.647;3.096;9.214;9.742;2.147
0.469;3.043;9.109;9.615;2.026
0.570;3.079;9.071;9.596;1.700
0.517;3.079;9.016;9.541;1.588
0.510;3.103;8.949;9.485;1.084
0.654;3.225;9.028;9.609;0.903
0.778;3.275;9.217;9.812;0.842
0.812;3.283;9.272;9.869;0.764
0.874;3.345;9.255;9.880;0.755
1.051;3.366;9.248;9.898;0.740
1.094;3.326;9.159;9.806;0.734
1.317;3.287;9.315;9.965;0.746
1.274;3.362;9.511;10.168;0.764
1.188;3.338;9.427;10.071;0.758
1.209;3.227;9.255;9.876;0.768
1.271;3.271;9.181;9.829;0.771
1.178;3.362;9.181;9.848;0.772
1.154;3.405;8.827;9.531;0.847
0.896;3.522;8.261;9.025;1.007
0.520;3.397;8.997;9.631;1.285
0.900;3.551;9.401;10.090;1.392
1.231;3.704;9.356;10.137;1.435
1.176;3.582;9.159;9.905;1.453
1.169;3.615;8.989;9.759;1.462
1.157;3.594;9.018;9.776;1.448
1.099;3.579;9.234;9.964;1.446
1.121;3.666;8.786;9.586;1.515
1.022;3.522;8.915;9.640;1.528
1.415;3.426;9.653;10.340;1.735
1.420;3.754;9.839;10.626;1.772
1.415;3.907;9.332;10.215;1.830
1.568;3.670;8.810;9.672;1.911
1.245;3.838;8.135;9.080;2.056
1.006;3.776;8.412;9.275;2.079
1.497;3.788;8.970;9.851;2.205
1.547;3.785;8.786;9.691;2.210
1.475;3.742;8.697;9.582;2.184
1.413;3.711;8.736;9.596;2.092
1.183;3.563;8.451;9.247;1.959
1.386;3.584;8.724;9.533;1.903
1.643;3.589;9.083;9.903;1.918
1.990;3.496;8.894;9.761;1.946
1.777;3.426;10.103;10.815;2.296
2.131;3.453;9.846;10.650;2.337
1.688;3.352;9.416;10.136;2.409
1.580;3.220;9.296;9.964;2.374
1.310;3.338;8.882;9.578;2.419
1.396;3.304;8.513;9.238;2.299
1.860;3.520;8.724;9.589;2.335
1.925;3.725;8.549;9.522;2.291
1.863;3.663;9.231;10.105;2.317
2.256;3.587;9.183;10.114;2.223
2.155;3.541;9.157;10.051;2.195
2.028;3.441;9.104;9.942;2.072
1.621;3.201;9.143;9.821;2.117
1.240;3.134;9.401;9.987;2.164
1.307;3.108;9.432;10.017;2.164
1.238;3.072;9.456;10.019;2.129
0.972;3.024;9.308;9.835;2.124
1.006;3.022;9.447;9.969;2.083
1.181;3.129;9.552;10.121;2.056
1.200;3.163;9.447;10.034;1.651
1.164;3.115;9.269;9.848;1.603
1.255;3.024;8.994;9.571;1.507
1.190;3.000;8.946;9.511;1.494
1.085;3.026;9.061;9.615;1.414
1.020;3.024;9.145;9.686;1.366
1.090;2.971;9.188;9.718;1.253
1.066;3.022;9.133;9.679;1.224
0.987;3.105;9.011;9.582;1.026
1.341;3.287;9.286;9.942;1.061
1.006;3.227;9.214;9.815;1.111
0.838;3.177;8.925;9.510;1.149
0.900;3.235;8.906;9.517;1.050
0.910;3.237;9.188;9.784;0.983
0.908;3.168;9.277;9.844;0.986
1.015;3.158;9.346;9.917;0.991
1.034;3.184;9.353;9.934;0.943
0.776;3.110;9.162;9.706;0.989
0.723;3.132;9.178;9.725;0.963
0.793;3.129;9.552;10.083;1.029
0.809;3.134;9.593;10.124;1.013
0.778;3.101;9.396;9.925;0.987
0.680;3.019;9.193;9.700;1.012
0.637;3.029;9.097;9.609;1.006
0.797;3.098;9.408;9.937;1.062
0.841;3.096;9.435;9.965;1.059
0.706;3.041;9.159;9.677;1.101
0.788;3.029;9.214;9.731;1.092
0.709;3.019;9.305;9.809;0.986
0.618;3.024;9.325;9.822;0.928
0.718;3.024;9.360;9.863;0.870
0.800;3.069;9.418;9.938;0.873
0.740;3.043;9.320;9.832;0.834
0.687;3.038;9.176;9.690;0.841
0.716;3.000;9.461;9.951;0.880
0.778;2.993;9.509;9.999;0.882
0.757;3.014;9.432;9.931;0.822
0.682;3.012;9.291;9.791;0.836
0.596;2.909;9.217;9.683;0.760
0.599;2.978;9.305;9.789;0.767
0.663;3.031;9.346;9.848;0.746
0.690;3.007;9.296;9.794;0.709
0.625;2.957;9.234;9.716;0.708
0.611;3.005;9.430;9.916;0.645
0.556;3.024;9.449;9.937;0.645
0.697;3.002;9.341;9.837;0.593
0.723;2.928;9.317;9.793;0.591
0.802;2.899;9.332;9.805;0.584
0.788;2.921;9.332;9.810;0.577
0.762;2.959;9.389;9.874;0.572
0.714;2.919;9.370;9.840;0.566
0.675;2.952;9.310;9.790;0.559
0.702;2.921;9.461;9.926;0.560
0.709;2.926;9.320;9.794;0.500
0.723;2.914;9.248;9.723;0.499
0.692;2.907;9.303;9.771;0.496
0.752;2.883;9.265;9.732;0.476
0.742;2.902;9.310;9.780;0.453
0.750;2.873;9.289;9.752;0.440
0.704;2.866;9.336;9.792;0.436
0.721;2.866;9.308;9.766;0.433
0.852;2.883;9.566;10.028;0.511
0.752;2.928;9.593;10.058;0.483
0.738;2.926;9.380;9.853;0.524
0.728;2.856;9.234;9.693;0.519
0.750;2.842;9.387;9.836;0.535
0.726;2.849;9.380;9.830;0.529
0.702;2.806;9.341;9.779;0.532
0.788;2.828;9.408;9.856;0.538
0.769;2.856;9.399;9.853;0.536
0.752;2.852;9.336;9.791;0.534
0.781;2.770;9.408;9.839;0.523
0.903;2.773;9.272;9.720;0.535
0.577;2.856;9.231;9.680;0.629
0.912;2.986;9.480;9.981;0.763
0.747;2.854;9.341;9.796;0.801
0.659;2.931;9.401;9.869;0.810
0.829;2.849;9.530;9.982;0.841
0.843;2.895;9.382;9.854;0.852
