x;y;z;a;index
0.041;-5.953;8.117;10.066;10.109
-0.036;-5.896;8.194;10.095;10.109
0.041;-5.991;8.098;10.073;10.110
0.041;-5.857;8.232;10.103;10.111
0.022;-6.030;8.213;10.189;10.112
0.079;-5.972;8.213;10.155;6.351
0.041;-5.934;8.251;10.163;4.593
7.989;-6.892;-2.417;10.824;13.827
7.759;-7.083;0.973;10.550;14.235
6.380;-2.046;2.275;7.075;15.214
4.177;-8.864;7.811;12.531;17.606
1.496;-5.570;6.853;8.957;18.134
1.208;-5.972;8.309;10.303;18.198
1.534;-6.585;7.715;10.258;18.221
1.477;-6.585;7.715;10.250;18.221
1.496;-6.566;7.734;10.255;18.215
1.496;-6.681;7.696;10.300;18.178
1.496;-6.662;7.619;10.231;18.000
0.845;-6.470;7.906;10.251;17.983
0.825;-6.432;7.926;10.241;17.980
0.806;-6.336;7.964;10.209;17.980
0.825;-6.451;7.906;10.237;17.979
0.806;-6.451;7.887;10.221;17.978
0.806;-6.394;7.868;10.170;17.978
0.959;-4.976;8.845;10.194;18.060
0.845;-5.034;8.864;10.228;18.061
0.845;-4.976;8.787;10.133;12.178
0.902;-5.187;8.845;10.293;11.695
0.902;-5.053;8.787;10.176;10.384
0.940;-4.938;8.749;10.090;5.085
0.883;-4.938;8.749;10.085;2.628
0.940;-4.900;8.711;10.038;2.133
0.940;-5.149;8.768;10.211;1.944
0.902;-5.034;8.768;10.150;1.947
0.883;-5.072;8.768;10.167;1.948
-0.074;-5.398;9.860;11.241;2.448
0.653;-5.129;8.577;10.015;2.869
0.519;-5.168;8.653;10.092;2.778
0.576;-5.129;8.749;10.158;2.780
0.366;-5.072;8.807;10.169;2.787
0.538;-4.976;8.845;10.163;2.791
1.094;-5.110;8.692;10.142;2.853
1.055;-4.995;8.711;10.097;2.855
1.074;-5.455;8.768;10.382;2.319
1.036;-5.091;8.749;10.175;2.344
1.113;-5.034;8.807;10.205;2.345
0.252;-6.145;8.366;10.383;2.760
0.385;-6.106;8.289;10.302;2.761
0.423;-5.991;8.213;10.174;2.762
0.442;-5.761;8.251;10.073;2.771
0.653;-6.508;7.849;10.217;2.904
0.175;-6.106;8.251;10.266;2.987
0.194;-6.259;8.021;10.176;2.997
0.233;-5.953;7.926;9.915;3.014
0.290;-6.259;8.366;10.452;2.676
0.156;-5.723;8.404;10.169;2.285
0.233;-6.106;8.213;10.237;2.321
0.385;-6.068;7.887;9.958;2.346
0.576;-6.125;8.347;10.369;2.388
0.461;-5.742;8.117;9.953;2.424
0.576;-5.972;8.213;10.171;2.367
0.557;-6.183;8.175;10.265;2.373
0.576;-6.164;8.155;10.238;2.328
0.557;-6.106;8.136;10.187;2.300
0.557;-6.106;8.117;10.172;2.297
0.519;-6.145;8.175;10.240;1.764
0.576;-6.106;8.117;10.173;1.759
-3.713;-7.275;3.348;8.827;6.751
-10.398;-6.030;-1.574;12.123;10.770
-6.165;-0.054;-0.731;6.209;13.022
-9.364;0.309;-3.719;10.081;13.723
-3.847;0.156;-0.980;3.973;15.040
-8.214;-3.080;3.578;9.474;16.626
-7.295;-3.482;0.819;8.125;16.874
-9.096;-1.701;4.688;10.374;17.488
-0.400;-1.701;9.669;9.825;20.151
-0.380;-1.701;9.764;9.918;20.148
-0.457;-1.720;9.803;9.963;20.142
-0.438;-1.682;9.745;9.899;20.137
-0.457;-1.701;9.707;9.865;20.135
-0.419;-1.643;9.726;9.872;20.134
-0.457;-1.624;9.764;9.908;20.134
-0.495;-1.643;9.707;9.857;20.134
-0.514;-1.682;9.745;9.902;20.134
0.404;-4.382;9.132;10.137;20.344
0.404;-4.344;9.113;10.103;20.344
0.979;-7.179;7.370;10.335;19.565
1.036;-6.949;7.466;10.252;17.674
1.170;-6.738;7.466;10.125;16.065
1.323;-6.872;7.428;10.205;15.455
1.266;-7.006;7.274;10.178;14.175
-0.055;-4.325;9.075;10.053;12.759
0.022;-4.306;9.017;9.992;12.417
-0.074;-4.363;9.132;10.121;11.525
-0.074;-4.344;9.056;10.044;5.691
-0.055;-4.344;9.113;10.095;5.691
-0.093;-4.172;9.209;10.110;5.694
-0.112;-4.038;9.113;9.968;5.696
0.213;-7.926;8.826;11.864;6.910
1.496;-4.919;8.768;10.164;7.644
1.496;-4.880;8.787;10.162;7.644
1.534;-4.861;8.960;10.308;7.646
1.419;-4.651;8.922;10.161;7.649
1.496;-4.727;8.826;10.123;7.073
1.668;-4.823;8.787;10.161;7.075
1.860;-4.957;8.692;10.177;6.222
1.936;-5.149;8.673;10.270;6.221
1.726;-4.861;8.883;10.272;6.229
1.630;-5.014;8.960;10.396;6.229
-0.016;-5.283;8.653;10.138;6.452
-0.036;-5.283;8.634;10.122;5.427
0.979;-6.853;7.887;10.494;5.788
0.691;-3.904;9.707;10.485;6.750
0.309;-3.750;9.228;9.965;6.779
0.998;-4.153;9.171;10.117;6.826
1.132;-3.578;9.324;10.051;6.850
2.837;-3.923;8.002;9.352;7.188
1.668;-4.708;8.500;9.859;6.213
0.022;-2.658;9.515;9.879;5.987
-0.170;-4.919;9.343;10.560;6.405
0.156;-5.129;8.711;10.110;6.446
0.175;-5.283;8.634;10.123;6.443
0.213;-5.072;8.749;10.115;6.446
0.385;-4.976;8.787;10.105;6.446
1.074;-6.087;8.040;10.141;6.615
1.074;-6.106;8.098;10.199;6.612
0.979;-5.666;8.309;10.104;6.618
0.959;-4.976;8.826;10.177;6.671
1.285;-4.057;9.094;10.040;6.530
0.921;-2.448;9.688;10.035;6.762
-0.151;-1.586;10.588;10.707;6.661
1.515;-5.953;8.328;10.348;7.696
2.951;-8.290;5.665;10.465;8.570
3.009;-8.654;4.190;10.075;8.667
-6.146;-3.750;5.340;8.964;13.562
-3.273;-8.769;0.532;9.375;15.353
-4.441;-5.934;6.297;9.726;16.617
-4.403;-5.704;6.259;9.544;16.378
-4.211;-8.194;4.650;10.320;16.489
-4.977;-5.263;5.723;9.232;16.783
-2.736;-6.719;2.179;7.575;17.359
-4.250;-8.864;-0.559;9.846;17.767
-4.403;-9.573;0.264;10.540;17.800
-4.077;-8.730;2.064;9.854;17.850
8.200;-0.476;6.585;10.527;23.620
8.296;-0.686;6.566;10.602;23.616
9.100;-3.712;3.060;10.293;24.064
9.387;-4.651;1.145;10.538;24.139
9.215;-6.087;0.973;11.086;24.119
8.698;-4.880;-2.972;10.407;24.419
8.679;-4.727;-3.164;10.377;23.862
8.487;-5.091;-2.991;10.339;23.558
8.659;-4.746;-3.489;10.472;23.518
8.219;-5.685;-1.727;10.141;21.168
7.970;-5.972;-0.884;9.998;19.808
8.410;-5.972;-0.655;10.335;18.708
8.238;-5.551;0.494;9.946;18.747
8.545;-3.444;4.976;10.470;19.164
8.410;-0.820;6.048;10.391;19.104
8.315;-1.260;5.876;10.259;18.588
10.422;-1.471;6.106;12.168;18.321
3.603;4.734;6.661;8.931;20.488
4.905;1.076;7.887;9.350;20.791
5.346;-1.050;8.347;9.967;14.068
3.833;1.191;8.768;9.643;14.330
4.101;1.171;9.649;10.549;13.568
4.158;1.689;9.036;10.089;13.421
3.871;2.263;8.653;9.745;13.362
4.197;0.750;8.845;9.819;12.794
4.714;1.727;7.428;8.965;12.918
5.595;-0.189;6.125;8.298;13.146
13.084;-3.520;2.064;13.705;16.003
4.580;-6.547;-3.911;8.896;19.212
7.261;-8.769;-4.447;12.223;19.510
3.794;-4.153;1.892;5.934;21.305
3.392;-4.900;8.328;10.240;22.238
-0.687;0.750;10.052;10.103;22.835
-0.074;-2.984;9.630;10.082;22.976
0.022;-2.793;9.630;10.027;22.972
0.060;-2.793;9.649;10.045;22.873
0.098;-2.697;9.554;9.928;20.925
0.634;-6.528;11.469;13.212;20.974
1.745;-6.125;8.404;10.544;21.114
0.959;-4.842;6.795;8.398;21.051
0.252;-7.907;7.293;10.760;21.271
-0.227;-7.505;7.715;10.765;21.269
-0.304;-5.896;9.190;10.923;21.368
0.500;-5.014;9.036;10.346;21.345
0.538;-3.789;9.362;10.114;21.307
0.481;-4.555;8.711;9.842;21.186
-0.074;-5.532;8.481;10.126;19.144
-0.074;-5.512;8.462;10.099;15.789
-0.112;-5.589;8.462;10.142;15.392
-0.093;-5.436;8.500;10.090;12.783
-0.093;-5.532;8.443;10.094;11.013
-0.074;-5.570;8.462;10.131;8.352
-0.131;-5.512;8.500;10.131;7.434
-0.380;-5.800;8.251;10.093;7.445
-0.361;-5.857;8.289;10.156;7.445
-0.400;-5.857;8.270;10.142;7.444
-0.361;-5.838;8.251;10.114;6.065
-0.361;-5.838;8.270;10.129;5.098
-0.419;-5.819;8.270;10.121;4.598
-0.610;-6.355;8.443;10.585;3.370
-0.342;-7.313;8.079;10.902;3.451
0.175;-7.351;5.033;8.910;4.085
3.066;-9.458;3.578;10.567;5.491
-5.303;-7.600;4.325;10.227;10.129
-5.073;-7.045;-1.727;8.852;11.771
-1.817;-6.068;-5.290;8.253;12.708
-5.092;-8.194;-4.600;10.688;13.313
-3.445;-7.390;-3.700;8.954;13.468
-2.506;-7.888;-2.570;8.666;13.556
-5.705;-3.827;9.343;11.597;18.772
-4.307;-4.325;6.930;9.235;18.985
-3.637;-7.102;4.899;9.363;19.305
-4.709;-8.117;5.033;10.649;19.357
-3.656;-6.872;5.033;9.269;19.425
-3.579;-7.811;4.248;9.585;19.464
-5.246;-7.351;7.715;11.878;19.846
8.659;1.191;6.125;10.673;25.743
8.564;1.382;5.397;10.216;25.754
8.794;1.152;5.397;10.382;25.749
8.602;1.784;5.359;10.290;25.736
8.659;1.784;5.301;10.308;25.550
8.583;1.899;5.301;10.265;25.257
8.545;1.803;5.455;10.296;23.746
8.545;1.746;5.455;10.287;22.954
8.372;2.206;5.838;10.442;22.428
8.545;-0.724;5.895;10.406;22.270
8.640;-1.164;5.819;10.481;22.180
8.200;1.095;5.589;9.983;22.247
8.851;-5.857;1.720;10.752;19.748
9.349;-4.861;0.130;10.538;19.640
9.292;-4.861;0.149;10.487;19.325
9.330;-4.976;0.111;10.574;19.268
9.330;-4.919;0.111;10.548;19.199
9.196;-4.995;-0.061;10.465;19.162
9.215;-5.110;0.072;10.537;18.767
9.196;-5.129;0.226;10.532;9.131
9.138;-5.072;0.283;10.455;9.100
9.177;-5.187;0.149;10.542;9.096
9.196;-5.014;0.130;10.475;9.073
9.100;-5.168;-0.195;10.467;9.081
9.062;-5.340;-0.444;10.527;9.085
9.157;-5.187;-0.846;10.558;9.093
8.870;-5.647;-0.023;10.515;9.146
8.870;-5.704;-0.099;10.546;9.126
8.832;-5.647;-0.061;10.483;8.641
8.851;-5.627;-0.023;10.488;8.629
8.851;-5.685;-0.042;10.519;8.314
8.736;-5.838;0.494;10.518;2.391
9.043;-5.570;0.647;10.640;1.462
9.062;-5.110;1.911;10.577;1.986
8.794;-4.459;3.386;10.425;2.569
8.794;-4.900;3.079;10.527;2.624
8.813;-5.034;3.175;10.634;2.619
8.928;-4.440;3.309;10.505;2.685
8.889;-4.708;3.233;10.565;2.695
8.736;1.440;5.378;10.359;7.048
8.755;1.401;5.340;10.350;7.046
8.755;1.554;5.301;10.352;7.046
8.717;1.631;5.378;10.371;7.037
8.736;1.631;4.918;10.157;7.045
8.717;1.554;5.608;10.481;7.066
-2.277;-8.117;5.263;9.938;16.232
-2.277;-8.098;5.206;9.893;16.232
-2.296;-8.156;5.435;10.066;16.233
-2.506;-7.715;5.857;10.005;16.246
-2.296;-7.888;5.761;10.034;16.248
8.200;2.685;5.493;10.228;22.039
8.219;2.723;5.493;10.253;22.035
8.200;2.723;5.493;10.238;21.993
8.200;2.780;5.512;10.264;21.933
8.200;2.838;5.550;10.300;21.926
8.200;2.685;5.455;10.208;21.926
-0.380;-4.095;9.458;10.313;24.819
-0.323;-4.325;9.554;10.492;24.819
-0.285;-4.172;9.266;10.166;23.951
-0.457;-3.559;9.439;10.098;23.960
-0.438;-3.540;9.381;10.036;23.960
-0.476;-3.501;9.477;10.114;23.960
-0.419;-3.482;9.400;10.033;23.956
-0.457;-3.520;9.400;10.048;23.946
-0.419;-3.540;9.305;9.964;18.944
-0.419;-3.578;9.400;10.066;18.944
-0.400;-3.578;9.324;9.995;18.943
-0.380;-3.635;9.343;10.032;18.932
-0.342;-3.578;9.343;10.010;18.930
-0.361;-3.597;9.324;10.000;11.676
-0.342;-3.635;9.362;10.049;11.676
-0.361;-3.540;9.285;9.943;11.677
-0.342;-3.674;9.343;10.045;11.677
-0.323;-3.731;9.343;10.065;11.677
-0.323;-3.693;9.305;10.016;11.676
-0.323;-3.635;9.305;9.995;0.851
-0.361;-3.674;9.285;9.992;0.814
-0.342;-3.731;9.266;9.995;0.747
-0.380;-3.635;9.305;9.997;0.368
-0.151;-4.842;8.902;10.135;1.343
1.170;-7.581;12.139;14.359;4.639
0.883;-3.080;9.592;10.113;6.952
0.883;-3.061;9.554;10.071;6.952
0.921;-3.061;9.515;10.037;6.952
0.845;-3.099;9.554;10.079;6.952
0.749;-2.467;9.688;10.025;6.982
1.189;-6.470;8.462;10.718;8.152
0.194;-6.259;8.404;10.480;8.216
0.328;-5.857;7.945;9.876;8.239
0.156;-5.225;8.673;10.126;8.297
0.079;-5.187;8.577;10.024;8.297
0.194;-5.206;8.615;10.067;8.297
0.519;-5.091;8.309;9.758;8.309
-0.093;-4.746;8.883;10.072;8.358
0.060;-4.804;8.922;10.133;8.360
8.525;1.210;5.704;10.328;13.714
8.449;1.114;5.761;10.286;13.714
8.545;1.114;5.723;10.344;13.714
8.525;1.133;5.761;10.351;13.653
8.487;1.114;5.799;10.339;12.911
0.385;-4.210;9.036;9.976;15.631
0.347;-4.172;9.228;10.133;15.632
0.461;-5.072;8.481;9.892;15.676
0.156;-5.532;8.787;10.384;15.688
0.634;-4.689;9.266;10.404;15.712
0.557;-4.478;8.902;9.980;15.144
7.893;0.233;6.719;10.368;17.580
7.702;0.003;7.140;10.502;17.577
7.740;0.118;6.757;10.275;17.554
7.817;0.041;6.738;10.320;17.554
7.778;0.118;6.795;10.328;17.554
7.702;0.271;6.853;10.313;17.549
7.587;0.233;6.968;10.304;17.526
7.549;0.482;7.102;10.375;17.528
7.568;0.654;6.949;10.295;13.751
7.549;0.654;6.910;10.255;13.750
7.587;0.654;6.910;10.283;13.750
7.587;0.673;6.949;10.310;13.750
7.625;0.597;6.795;10.230;13.751
7.587;0.635;7.083;10.398;9.204
7.472;0.654;7.064;10.303;9.203
7.472;0.693;7.006;10.266;9.128
7.472;0.712;6.987;10.254;9.106
7.472;0.597;6.987;10.247;9.042
7.472;0.654;7.006;10.263;9.032
7.491;0.635;7.006;10.276;0.897
7.491;0.654;6.987;10.264;0.734
8.276;-4.651;-3.585;10.148;11.870
9.043;-5.321;-3.470;11.051;11.914
8.276;-4.804;-3.106;10.061;11.955
8.391;-5.455;-3.317;10.543;11.974
8.142;-5.474;-3.030;10.268;11.979
8.736;-4.459;4.344;10.727;14.113
8.813;-4.900;3.405;10.643;14.149
8.698;-4.785;3.233;10.440;14.151
8.659;-4.919;4.210;10.812;14.185
8.430;-2.582;5.646;10.469;14.450
8.085;-1.164;6.910;10.699;14.577
7.932;0.348;6.719;10.401;14.654
7.874;0.271;6.585;10.268;14.655
0.979;-3.884;9.381;10.200;16.952
0.959;-3.712;9.247;10.010;16.954
0.902;-3.769;9.266;10.044;16.954
0.921;-3.942;9.266;10.111;16.954
0.538;-3.482;9.534;10.164;16.967
0.500;-3.329;9.707;10.274;16.969
0.576;-3.731;9.515;10.236;12.149
7.644;0.482;6.661;10.150;14.913
7.759;0.597;6.700;10.268;14.881
7.702;0.654;6.815;10.305;14.866
7.606;0.673;7.025;10.375;14.863
7.625;0.616;7.044;10.399;12.851
7.625;0.597;6.853;10.269;12.810
7.663;0.673;6.815;10.277;12.808
1.304;-4.133;9.056;10.039;15.219
0.940;-4.114;9.171;10.095;14.973
1.017;-4.095;9.151;10.077;14.849
0.883;-4.114;9.285;10.194;14.771
0.921;-4.018;9.228;10.107;14.770
0.691;-3.137;9.171;9.717;12.098
0.883;-4.402;8.941;10.005;12.166
0.998;-4.114;9.324;10.240;12.176
1.170;-4.133;9.343;10.283;12.176
1.189;-3.904;9.209;10.073;12.161
7.185;1.267;5.244;8.985;15.041
3.718;-1.260;8.768;9.606;16.027
2.243;-0.609;10.416;10.672;13.650
0.442;-1.720;9.726;9.887;13.829
0.596;-3.252;9.592;10.146;13.915
0.557;-2.812;9.630;10.047;13.920
0.557;-5.340;8.347;9.924;14.206
0.461;-5.570;9.132;10.706;14.228
0.233;-5.187;9.937;11.212;14.258
1.572;-1.758;9.975;10.250;12.177
0.787;-3.540;9.420;10.094;12.338
0.634;-3.444;9.573;10.193;12.340
0.576;-3.099;9.458;9.969;12.344
0.615;-3.310;9.458;10.039;12.345
0.596;-3.329;9.381;9.972;12.312
0.500;-3.214;9.515;10.055;12.245
0.461;-3.252;9.496;10.048;12.235
0.481;-3.271;9.477;10.037;12.234
0.481;-3.271;9.458;10.019;12.231
0.481;-3.348;9.477;10.062;8.437
0.481;-3.348;9.439;10.026;6.353
0.461;-3.271;9.477;10.036;5.921
0.461;-3.233;9.515;10.060;5.487
0.385;-3.195;10.013;10.517;5.289
0.557;-3.520;9.266;9.927;5.336
0.022;-5.627;8.519;10.209;5.071
0.022;-5.723;8.289;10.073;5.010
0.079;-5.685;8.385;10.131;4.926
0.079;-5.761;8.366;10.158;3.274
0.079;-5.723;8.328;10.105;2.574
0.041;-5.742;8.366;10.147;2.564
0.079;-5.704;8.328;10.094;2.538
0.118;-5.723;8.385;10.152;2.530
0.098;-5.627;8.404;10.114;2.531
0.118;-5.685;8.404;10.147;2.523
0.156;-5.761;8.347;10.143;2.525
0.137;-5.647;8.385;10.110;2.527
0.137;-5.761;8.385;10.174;2.530
0.098;-5.647;8.404;10.125;2.532
0.271;-5.647;8.385;10.113;2.537
0.290;-5.512;8.462;10.103;2.541
0.347;-5.359;8.481;10.038;2.545
0.098;-5.149;8.807;10.202;2.537
0.328;-5.551;8.443;10.109;2.468
-5.514;-10.320;9.745;15.227;7.705
-2.947;-8.654;8.538;12.509;8.375
0.404;-5.512;2.313;5.991;11.400
3.354;8.316;6.470;11.057;18.632
5.691;5.041;6.336;9.896;19.062
7.338;2.934;7.313;10.767;19.273
7.204;1.459;7.121;10.234;19.331
7.625;0.405;6.930;10.311;19.365
7.606;0.329;6.891;10.268;19.365
7.644;0.386;6.891;10.298;19.365
0.481;-5.187;8.711;10.150;21.463
0.347;-4.976;8.807;10.121;21.465
0.366;-5.129;8.845;10.231;21.465
0.423;-5.168;8.404;9.875;21.469
0.385;-4.861;9.362;10.556;21.492
1.094;-3.808;9.285;10.095;21.529
1.094;-3.846;9.285;10.109;21.529
1.094;-3.846;9.324;10.145;21.524
1.055;-3.904;9.266;10.110;21.516
1.036;-3.846;9.324;10.139;20.109
1.055;-3.884;9.247;10.085;19.838
0.940;-3.846;9.228;10.041;18.268
0.979;-3.904;9.324;10.155;10.795
1.668;-6.298;11.373;13.107;10.523
4.311;0.252;7.102;8.311;13.068
6.323;-0.781;7.428;9.786;13.182
6.591;-0.686;7.830;10.257;13.140
6.399;-0.361;7.849;10.133;13.146
6.342;-0.418;8.213;10.385;13.151
6.303;-0.514;8.060;10.244;9.343
6.323;-0.380;8.040;10.235;9.340
6.246;-0.399;8.002;10.159;9.339
6.265;-0.303;8.117;10.258;9.330
6.284;-0.227;7.983;10.162;9.277
1.745;-2.122;9.994;10.364;10.615
2.109;-2.467;9.898;10.416;10.627
1.898;-2.505;9.611;10.112;10.633
1.783;-2.333;9.611;10.049;10.635
1.419;-1.605;9.688;9.922;10.666
0.252;-3.654;9.534;10.213;10.924
0.366;-3.827;9.573;10.316;10.926
1.572;-4.229;8.787;9.877;11.027
0.998;-4.651;8.883;10.076;10.569
0.998;-4.516;8.922;10.049;6.602
0.825;-4.516;9.036;10.135;6.198
0.845;-4.516;8.998;10.103;6.178
0.845;-4.497;9.017;10.111;6.167
0.806;-4.440;9.056;10.118;6.156
0.825;-4.478;8.998;10.084;6.154
0.979;-4.612;8.941;10.108;6.156
0.883;-4.593;9.017;10.158;6.156
0.902;-4.536;8.998;10.117;6.155
0.825;-4.459;9.036;10.110;6.154
6.744;-0.686;7.715;10.270;7.788
6.744;-0.724;7.753;10.301;7.771
6.725;-0.705;7.791;10.316;7.763
6.706;-0.628;7.715;10.241;7.761
6.725;-0.647;7.734;10.269;7.718
6.706;-0.724;7.772;10.290;7.348
6.706;-0.705;7.753;10.275;7.345
-0.246;-4.402;-3.011;5.339;15.152
5.537;-10.703;1.432;12.135;17.943
0.328;-9.190;-5.692;10.815;20.052
1.553;-11.125;-5.309;12.424;20.185
5.078;-8.941;-2.762;10.647;20.764
6.648;-7.198;-1.478;9.909;20.935
3.584;-6.259;8.768;11.353;23.527
5.422;-5.666;6.623;10.264;23.703
6.418;-5.493;6.029;10.378;23.731
7.376;-2.046;6.431;9.997;24.003
9.981;-5.455;1.911;11.534;24.798
9.981;-4.593;-0.233;10.989;24.906
5.442;-1.394;7.581;9.435;25.713
5.422;-3.501;7.121;9.610;25.803
4.599;-2.295;9.285;10.612;25.935
4.503;-2.793;8.864;10.327;25.943
4.503;-2.486;9.017;10.381;25.945
4.235;-2.199;8.922;10.118;25.948
4.407;-1.605;9.305;10.420;25.959
10.230;0.252;1.720;10.376;24.308
10.307;0.865;1.183;10.410;22.331
10.307;0.501;1.700;10.458;20.467
10.441;0.616;0.992;10.506;20.348
10.288;0.539;1.662;10.435;19.769
10.326;0.578;1.509;10.451;19.588
10.307;0.616;1.528;10.438;16.384
10.307;0.578;1.681;10.459;16.129
10.422;0.233;1.107;10.483;16.101
10.441;0.386;1.030;10.498;15.694
10.422;0.386;0.992;10.476;14.403
10.422;0.309;1.068;10.481;14.217
10.422;0.348;1.068;10.482;10.499
10.441;0.137;1.030;10.492;10.278
10.479;0.080;0.992;10.526;9.941
10.460;0.099;1.068;10.515;9.920
10.345;1.095;1.317;10.486;9.967
10.345;1.095;1.260;10.479;9.959
10.364;0.750;1.241;10.465;9.939
10.383;0.827;1.279;10.494;1.974
10.383;0.827;1.260;10.491;1.797
10.134;-0.054;2.696;10.486;2.393
10.134;-0.093;2.601;10.463;2.282
10.096;-0.131;2.639;10.436;2.175
10.154;-0.169;2.677;10.502;2.171
10.134;-0.074;2.620;10.467;2.173
10.173;0.137;2.543;10.487;2.179
10.192;0.558;2.160;10.433;2.148
10.173;1.056;1.969;10.415;2.206
10.211;0.539;2.237;10.467;2.282
10.249;0.233;2.409;10.531;2.306
10.230;0.405;2.371;10.509;2.313
10.249;0.539;2.218;10.500;2.312
6.687;7.531;-0.157;10.072;8.518
5.882;9.925;-0.559;11.550;8.893
6.955;2.570;3.252;8.096;12.157
11.169;2.148;-0.578;11.388;13.431
10.326;-1.030;2.007;10.569;14.063
10.249;0.501;2.275;10.510;14.149
10.307;1.305;1.241;10.463;14.209
10.326;1.286;1.241;10.479;14.107
10.345;1.210;1.222;10.487;14.107
10.326;1.305;1.279;10.486;14.107
10.288;1.344;1.202;10.444;14.107
10.307;0.961;1.394;10.445;14.113
10.345;0.922;1.394;10.479;14.111
10.364;0.922;1.394;10.498;14.100
10.422;1.248;0.264;10.499;14.139
10.537;1.191;0.379;10.611;14.128
10.173;2.321;0.628;10.453;14.175
10.154;2.263;0.609;10.421;14.174
10.134;2.187;0.647;10.387;14.173
10.154;2.263;0.685;10.425;11.562
10.173;2.244;0.589;10.434;11.276
10.154;2.263;0.628;10.422;7.575
10.154;2.244;0.609;10.417;4.977
10.173;2.244;0.628;10.436;2.698
10.268;1.554;1.222;10.456;2.386
10.249;1.593;1.202;10.441;1.994
10.249;1.593;1.222;10.443;1.994
10.268;1.497;1.145;10.439;1.996
10.268;1.516;1.222;10.451;1.995
10.307;1.516;1.126;10.478;1.995
10.288;1.478;1.202;10.463;1.951
10.268;1.497;1.183;10.443;1.950
10.268;1.459;1.241;10.445;1.951
10.268;1.478;1.279;10.452;1.556
10.288;1.497;1.298;10.477;1.547
7.127;6.994;1.317;10.072;6.413
7.127;6.975;1.356;10.064;6.413
7.108;6.994;1.375;10.066;6.413
7.127;6.994;1.164;10.053;6.416
7.185;7.013;1.260;10.119;6.416
7.146;6.994;1.164;10.066;6.417
7.146;6.994;1.126;10.062;6.417
7.146;7.013;1.145;10.077;6.417
7.146;6.994;1.145;10.064;6.351
7.146;7.033;1.126;10.089;6.351
7.127;7.013;1.126;10.062;6.351
7.127;6.994;1.126;10.049;6.350
7.165;6.975;1.068;10.056;6.350
7.127;7.033;1.126;10.076;6.350
7.165;7.013;1.126;10.089;6.349
7.146;7.013;1.126;10.075;6.349
7.127;6.994;1.087;10.044;6.349
7.108;7.033;1.126;10.062;6.349
7.165;6.994;1.087;10.071;6.349
7.108;7.013;1.087;10.044;0.329
7.165;6.937;1.356;10.064;0.434
7.223;6.860;1.375;10.056;0.443
7.300;6.879;1.164;10.098;0.450
7.376;6.841;1.145;10.125;0.444
5.844;-4.172;7.562;10.428;12.845
5.844;-4.114;7.677;10.488;12.846
5.556;-3.865;7.753;10.291;12.852
5.595;-3.789;7.811;10.328;12.852
5.384;-3.501;8.155;10.380;12.861
5.537;-3.559;7.734;10.155;12.869
5.058;-3.578;8.462;10.487;12.899
5.116;-2.773;8.309;10.144;12.925
4.599;-1.011;9.515;10.616;13.110
4.886;-3.099;9.075;10.762;13.285
5.116;-4.421;8.040;10.505;13.393
5.614;-4.382;7.140;10.084;13.432
5.729;-4.229;7.523;10.358;13.439
5.595;-4.153;7.600;10.310;13.440
5.422;-3.252;8.021;10.213;13.478
5.384;-3.808;8.021;10.384;13.486
5.365;-3.463;8.060;10.283;13.490
5.767;-3.904;7.332;10.112;13.521
5.691;-4.133;7.542;10.312;13.525
5.633;-4.038;7.983;10.572;4.280
5.614;-3.980;7.964;10.525;4.278
5.710;-4.038;7.715;10.413;4.269
5.614;-4.038;7.849;10.461;4.271
5.384;-3.750;8.002;10.348;4.261
5.403;-3.884;7.715;10.188;4.249
5.173;-3.674;8.251;10.408;4.204
5.269;-3.195;7.772;9.918;4.180
5.288;-3.578;8.079;10.297;3.590
5.499;-3.846;7.772;10.268;2.909
5.288;-3.597;7.868;10.139;2.388
5.403;-3.827;8.002;10.386;2.175
5.384;-3.750;7.926;10.289;2.135
5.403;-3.808;7.945;10.335;2.129
5.250;4.408;6.374;9.360;8.574
4.503;6.094;7.638;10.759;8.843
3.794;5.232;8.002;10.286;8.914
4.331;6.669;5.589;9.719;9.314
4.197;6.841;5.627;9.802;9.311
4.082;5.960;6.604;9.787;9.393
3.967;5.807;6.738;9.739;9.396
3.852;6.343;5.435;9.198;9.497
4.005;6.132;6.470;9.772;9.556
3.928;5.539;8.098;10.568;9.704
3.890;6.477;5.531;9.363;10.076
4.158;4.945;7.428;9.844;10.352
4.158;4.926;7.447;9.849;10.329
4.120;4.926;7.447;9.833;10.318
4.158;4.926;7.466;9.864;10.308
4.158;4.906;7.447;9.839;10.302
4.139;4.945;7.447;9.851;10.298
4.158;4.906;7.466;9.854;10.298
4.158;4.926;7.428;9.835;10.297
5.154;0.060;8.749;10.154;7.903
5.173;0.118;8.768;10.181;7.581
5.173;0.003;8.749;10.164;7.490
5.212;0.022;8.730;10.167;6.923
5.154;0.118;8.787;10.187;6.921
5.231;-2.314;9.439;11.037;7.245
5.461;-4.114;7.753;10.337;7.654
5.097;-4.459;8.175;10.615;7.550
5.058;-3.865;8.060;10.270;7.499
5.461;-0.954;8.653;10.276;7.888
5.384;-0.762;8.615;10.187;7.402
5.422;-0.781;8.424;10.048;6.986
5.384;-0.839;8.615;10.193;6.989
5.346;-0.973;8.673;10.234;6.991
5.154;-5.168;7.121;10.197;8.301
4.637;-6.030;7.121;10.419;8.362
4.790;-5.168;7.485;10.280;8.415
