x;y;z;a;index
8.800;0.487;3.190;9.373;2.359
8.927;0.396;3.257;9.511;2.340
9.387;0.147;3.372;9.975;2.363
9.844;-0.272;3.369;10.408;2.424
10.151;-0.808;3.101;10.645;2.502
10.397;-1.074;2.826;10.828;2.537
10.551;-0.820;2.905;10.974;2.521
10.302;-0.351;2.517;10.610;2.557
9.875;0.056;2.282;10.136;2.564
9.775;0.252;2.311;10.048;2.562
10.081;0.408;2.452;10.383;2.466
10.117;0.552;2.462;10.427;2.277
9.907;0.635;2.294;10.189;2.138
9.679;0.566;2.134;9.928;2.054
9.646;0.346;2.175;9.894;2.034
9.741;0.140;2.285;10.007;1.992
9.823;0.034;2.440;10.121;1.851
10.007;0.056;2.455;10.304;1.729
9.988;0.166;2.622;10.328;1.715
9.921;0.554;2.522;10.251;1.749
9.574;0.810;2.407;9.905;1.797
9.430;0.827;2.189;9.716;1.735
10.129;0.956;2.404;10.454;1.783
10.160;0.966;1.954;10.392;1.711
9.619;1.270;2.215;9.952;1.782
9.377;1.425;2.469;9.801;1.797
9.327;1.368;2.594;9.777;1.678
9.885;1.174;2.864;10.358;1.684
10.172;0.975;3.367;10.759;1.778
9.986;0.753;3.783;10.705;1.811
9.418;0.597;4.090;10.285;1.923
8.994;0.379;4.217;9.941;1.965
8.681;0.185;4.255;9.669;1.979
8.592;0.094;4.092;9.517;1.977
8.712;0.142;4.193;9.669;1.968
8.949;0.243;4.744;10.131;2.049
9.124;0.346;5.038;10.428;2.072
9.009;0.470;5.086;10.356;2.070
8.769;0.492;4.724;9.973;2.075
8.688;0.408;4.578;9.829;2.035
8.776;0.228;4.514;9.872;2.029
8.946;0.094;4.610;10.065;1.903
8.954;0.001;4.600;10.066;1.851
8.884;-0.004;4.499;9.959;1.729
8.829;0.046;4.243;9.796;1.707
8.767;0.152;4.032;9.651;1.718
8.846;0.236;3.934;9.684;1.598
9.028;0.343;3.891;9.837;1.491
9.150;0.408;3.882;9.948;1.409
9.219;0.437;3.793;9.979;1.248
9.085;0.470;3.685;9.816;1.160
9.057;0.480;3.587;9.753;1.104
9.262;0.489;3.604;9.951;1.104
9.198;0.496;3.542;9.869;1.096
8.968;0.525;3.527;9.651;0.941
8.937;0.465;3.616;9.652;0.877
9.028;0.341;3.724;9.772;0.880
8.992;0.226;3.793;9.762;0.778
8.997;0.149;3.815;9.773;0.759
9.090;0.080;3.918;9.899;0.746
9.320;0.003;4.078;10.173;0.765
9.416;-0.004;4.174;10.299;0.771
9.246;0.092;4.088;10.109;0.790
9.092;0.140;3.886;9.889;0.787
9.169;0.130;3.882;9.958;0.753
9.167;0.116;3.901;9.963;0.738
9.174;0.106;3.918;9.976;0.706
9.164;0.106;3.848;9.940;0.695
9.179;0.154;3.834;9.948;0.688
9.222;0.171;3.915;10.020;0.671
9.119;0.161;3.927;9.930;0.672
9.107;0.168;3.889;9.904;0.640
9.172;0.121;3.944;9.984;0.641
9.183;0.113;3.953;9.999;0.598
9.167;0.128;3.937;9.977;0.588
9.198;0.159;3.961;10.016;0.560
9.246;0.178;3.946;10.054;0.545
9.167;0.219;3.913;9.969;0.547
9.061;0.267;3.836;9.844;0.543
9.076;0.245;3.774;9.832;0.463
9.320;0.204;3.891;10.102;0.521
9.334;0.188;3.932;10.130;0.478
9.097;0.231;3.798;9.861;0.488
8.961;0.202;3.649;9.678;0.523
9.200;-0.021;3.616;9.885;0.617
9.377;-0.207;3.642;10.062;0.669
9.559;-0.296;3.546;10.200;0.702
9.454;-0.258;3.455;10.069;0.715
9.085;-0.083;3.329;9.676;0.827
9.016;0.111;3.386;9.631;0.848
9.195;0.255;3.602;9.879;0.904
9.363;0.386;3.889;10.146;0.967
9.461;0.516;4.104;10.326;1.004
9.485;0.583;4.176;10.380;1.009
9.464;0.669;4.255;10.398;1.014
9.286;0.700;4.217;10.223;1.030
9.076;0.676;4.013;9.947;1.067
8.480;0.619;3.970;9.383;1.216
7.977;0.693;3.879;8.897;1.319
7.843;0.683;3.910;8.790;1.298
8.360;0.578;4.246;9.394;1.440
9.083;0.518;4.751;10.263;1.667
9.318;0.571;5.060;10.618;1.700
9.030;0.671;4.825;10.260;1.712
8.894;0.793;4.523;10.009;1.729
8.884;0.734;4.507;9.989;1.715
8.894;0.700;4.377;9.937;1.714
8.714;0.707;4.298;9.742;1.672
8.729;0.707;4.162;9.696;1.664
8.942;0.796;4.207;9.914;1.651
9.095;0.920;4.384;10.138;1.633
9.246;1.045;4.320;10.258;1.624
9.473;0.927;3.922;10.295;1.688
9.490;0.801;3.728;10.227;1.700
9.449;0.633;3.575;10.123;1.705
9.404;0.518;3.484;10.042;1.687
9.693;0.475;3.494;10.315;1.603
9.926;0.568;3.623;10.582;1.544
9.902;0.698;3.470;10.515;1.551
9.966;0.894;3.343;10.550;1.440
10.227;1.059;3.166;10.758;1.191
9.768;1.203;2.742;10.216;1.295
9.085;1.287;2.342;9.470;1.470
8.891;1.243;2.342;9.278;1.441
8.832;1.191;2.354;9.217;1.442
8.602;1.119;2.447;9.013;1.459
8.599;1.033;2.811;9.106;1.493
8.956;0.832;3.384;9.610;1.645
9.037;0.485;3.664;9.764;1.690
9.229;0.018;3.700;9.943;1.744
9.571;-0.471;3.805;10.311;1.835
9.634;-0.883;4.121;10.515;1.848
9.377;-1.196;4.710;10.562;1.968
9.088;-1.124;5.155;10.509;2.027
8.209;-0.823;6.302;10.382;2.502
7.115;-0.325;7.868;10.613;3.174
7.424;-0.126;7.930;10.864;3.183
8.142;-0.298;5.450;9.802;4.098
8.889;-0.291;4.214;9.842;4.338
9.432;-0.109;3.772;10.159;4.383
9.583;0.133;3.647;10.255;4.347
9.670;0.362;3.580;10.317;4.281
9.595;0.480;3.616;10.265;4.279
9.332;0.537;3.494;9.979;4.289
9.186;0.477;3.314;9.777;4.288
9.291;0.374;3.355;9.885;4.274
9.277;0.286;3.511;9.923;4.220
9.191;0.303;3.544;9.855;4.196
9.069;0.379;3.551;9.746;4.168
9.049;0.461;3.788;9.821;4.131
9.186;0.434;4.123;10.078;4.114
9.172;0.350;4.361;10.161;4.060
9.030;0.271;4.325;10.016;4.027
8.733;0.192;4.641;9.892;3.773
8.810;0.080;4.952;10.107;3.233
8.774;-0.035;4.935;10.067;3.214
8.688;-0.054;4.854;9.952;1.909
8.676;0.018;4.598;9.819;1.278
8.827;0.149;4.432;9.878;1.084
8.970;0.247;4.356;9.975;1.056
9.035;0.367;4.262;9.997;1.038
9.025;0.437;4.123;9.932;1.040
9.002;0.463;4.032;9.874;1.001
9.052;0.456;3.992;9.903;0.974
8.973;0.326;4.016;9.836;0.975
8.994;0.279;4.100;9.888;0.963
8.954;0.247;4.248;9.913;0.971
8.882;0.228;4.313;9.876;0.965
9.021;0.178;4.411;10.043;0.949
9.035;0.149;4.315;10.014;0.882
8.896;0.147;4.384;9.919;0.860
8.954;0.180;4.329;9.947;0.848
8.990;0.236;4.396;10.010;0.731
8.846;0.267;4.229;9.808;0.684
8.872;0.250;4.167;9.805;0.677
9.033;0.274;4.195;9.963;0.686
9.057;0.262;4.188;9.982;0.633
9.085;0.295;4.131;9.985;0.582
9.030;0.286;4.107;9.924;0.553
8.958;0.226;4.150;9.875;0.538
8.963;0.147;4.236;9.915;0.528
9.030;0.073;4.286;9.996;0.531
9.078;0.020;4.313;10.050;0.533
9.071;-0.006;4.310;10.043;0.511
8.961;-0.047;4.229;9.909;0.521
8.810;-0.160;4.006;9.679;0.576
8.863;-0.229;3.968;9.713;0.576
9.016;-0.179;3.975;9.855;0.571
9.150;-0.061;4.009;9.990;0.590
9.136;0.104;3.977;9.964;0.594
9.128;0.200;3.889;9.924;0.602
9.092;0.178;3.872;9.884;0.596
9.133;0.128;3.807;9.896;0.561
9.231;0.073;3.824;9.992;0.568
9.339;0.116;3.949;10.140;0.569
9.555;0.190;4.059;10.383;0.623
9.655;0.245;4.028;10.464;0.630
9.586;0.271;3.870;10.341;0.651
9.526;0.173;3.815;10.263;0.655
9.136;0.133;3.621;9.828;0.779
8.585;0.087;3.381;9.227;0.978
8.848;0.149;3.568;9.542;1.029
9.004;0.197;4.104;9.897;1.172
8.860;0.137;4.408;9.897;1.212
8.798;-0.011;4.234;9.764;1.200
9.217;-0.042;4.128;10.099;1.272
9.143;-0.025;4.222;10.070;1.268
9.037;0.085;3.798;9.803;1.333
9.069;0.121;3.719;9.802;1.326
9.088;0.159;3.623;9.785;1.323
9.107;0.236;3.530;9.770;1.328
9.145;0.286;3.511;9.800;1.327
9.174;0.295;3.546;9.840;1.323
9.215;0.319;3.602;9.899;1.314
9.294;0.252;3.685;10.001;1.296
9.179;0.185;3.733;9.911;1.298
8.951;0.173;3.719;9.695;1.307
8.949;0.133;3.769;9.711;1.302
9.145;0.111;3.965;9.969;1.257
9.188;0.128;4.147;10.082;1.120
9.109;0.233;4.186;10.028;1.079
9.097;0.334;4.119;9.992;0.930
9.164;0.360;4.001;10.006;0.876
9.124;0.427;4.021;9.979;0.847
9.021;0.315;3.985;9.867;0.744
8.975;0.231;3.932;9.801;0.743
9.028;0.104;3.872;9.824;0.609
9.128;0.070;3.910;9.931;0.613
9.191;0.075;3.882;9.977;0.607
9.227;0.073;3.774;9.969;0.606
9.286;0.025;3.769;10.022;0.607
9.253;-0.013;3.716;9.971;0.610
9.301;-0.061;3.659;9.995;0.612
9.452;-0.114;3.568;10.103;0.625
9.497;-0.121;3.463;10.109;0.619
9.488;-0.114;3.317;10.051;0.594
9.461;-0.114;3.147;9.971;0.615
9.468;-0.059;3.015;9.937;0.567
9.504;0.030;2.893;9.935;0.557
9.509;0.130;2.816;9.918;0.554
9.622;0.149;2.752;10.008;0.556
9.622;0.156;2.711;9.997;0.541
9.480;0.190;2.663;9.849;0.556
9.306;0.200;2.558;9.653;0.571
9.373;0.118;2.376;9.670;0.599
9.569;0.190;2.658;9.933;0.678
9.741;0.085;2.965;10.183;0.763
9.907;-0.002;3.154;10.396;0.805
9.986;-0.126;3.077;10.450;0.814
10.060;-0.167;3.020;10.505;0.817
10.084;-0.227;3.058;10.540;0.817
9.954;-0.236;3.125;10.436;0.825
9.780;-0.255;3.120;10.269;0.823
9.595;-0.356;2.943;10.043;0.860
9.456;-0.461;2.950;9.917;0.865
9.571;-0.617;3.034;10.060;0.874
9.595;-0.662;3.163;10.125;0.873
9.543;-0.693;3.151;10.073;0.862
9.500;-0.677;3.084;10.011;0.856
9.514;-0.658;3.032;10.007;0.848
9.547;-0.593;3.024;10.033;0.850
9.519;-0.571;2.967;9.987;0.839
9.504;-0.543;2.907;9.954;0.817
9.545;-0.547;2.888;9.987;0.791
9.753;-0.571;2.881;10.186;0.739
9.828;-0.614;2.859;10.253;0.647
9.744;-0.593;2.807;10.157;0.599
9.622;-0.564;2.737;10.019;0.593
9.593;-0.567;2.656;9.970;0.590
9.622;-0.543;2.629;9.989;0.587
9.607;-0.485;2.637;9.974;0.572
9.648;-0.449;2.613;10.006;0.547
9.550;-0.406;2.560;9.895;0.488
9.432;-0.377;2.526;9.772;0.473
9.492;-0.368;2.498;9.822;0.428
9.593;-0.351;2.522;9.925;0.419
9.591;-0.346;2.567;9.934;0.416
9.634;-0.322;2.629;9.991;0.416
10.072;-0.339;2.752;10.446;0.614
10.558;-0.464;2.898;10.958;0.803
10.948;-0.583;3.135;11.403;0.929
11.003;-0.689;3.209;11.482;0.937
10.522;-0.799;3.051;10.984;1.070
10.062;-0.921;2.876;10.506;1.165
9.725;-1.017;2.759;10.159;1.219
9.339;-1.060;2.773;9.800;1.275
9.028;-1.120;2.718;9.494;1.308
8.695;-1.287;2.558;9.154;1.366
8.482;-1.488;2.488;8.964;1.398
8.324;-1.764;2.395;8.839;1.436
8.525;-2.228;2.491;9.157;1.524
8.951;-2.903;2.424;9.717;1.718
9.720;-4.048;2.692;10.868;2.215
10.172;-5.671;3.202;12.078;2.829
8.987;-6.124;5.534;12.202;3.878
8.372;-4.603;7.164;11.942;4.515
8.017;-3.172;7.262;11.273;4.750
6.040;-2.037;7.681;9.982;5.266
5.736;-0.562;7.542;9.492;5.454
7.445;0.848;6.319;9.802;5.994
8.841;0.291;3.896;9.666;6.636
9.511;-0.337;3.458;10.126;6.694
9.966;-1.357;3.096;10.524;6.777
9.892;-1.383;3.192;10.486;6.768
9.619;-0.945;3.412;10.250;6.780
9.191;-0.447;3.915;10.000;6.823
8.887;-0.471;3.961;9.741;6.818
8.616;-0.636;3.731;9.411;6.823
8.492;-0.394;3.779;9.303;6.820
8.468;0.106;3.920;9.332;6.821
8.472;0.614;4.382;9.558;6.808
8.384;0.429;4.440;9.496;6.665
8.178;-0.363;4.109;9.159;6.489
8.152;-1.077;4.097;9.187;5.964
8.262;-1.172;4.131;9.311;5.499
8.614;-0.241;4.961;9.943;5.453
8.956;0.494;5.469;10.505;5.027
9.229;1.136;5.742;10.929;4.853
9.409;1.691;6.135;11.358;4.199
9.588;2.177;6.429;11.748;3.140
9.758;2.568;6.451;11.976;3.001
9.792;2.690;6.250;11.923;2.772
9.729;2.151;6.183;11.727;2.823
11.314;0.185;6.424;13.012;3.753
11.884;-0.885;5.062;12.948;4.090
12.002;-1.103;5.064;13.073;4.086
10.563;-2.073;3.585;11.345;4.663
9.138;-3.143;2.230;9.917;5.165
8.408;-3.744;2.632;9.572;5.240
8.343;-3.452;2.311;9.320;5.214
8.860;-2.633;2.021;9.462;5.307
9.921;-1.917;2.237;10.349;5.391
10.270;-1.491;3.424;10.928;5.502
9.971;-1.029;3.745;10.701;5.536
9.239;-0.677;3.642;9.954;5.444
8.583;-0.418;2.993;9.099;5.445
8.164;-0.167;2.723;8.607;5.422
7.756;0.116;2.474;8.142;5.405
7.383;0.238;2.696;7.864;5.391
7.304;0.142;2.510;7.724;5.378
7.333;0.049;2.447;7.731;5.374
7.735;-0.011;2.622;8.167;5.365
8.231;0.027;2.280;8.541;4.766
8.839;-0.109;2.589;9.211;4.457
9.377;-0.241;2.943;9.831;4.499
9.662;-0.363;3.262;10.204;3.904
9.490;-0.459;3.120;10.000;3.207
9.061;-0.514;2.768;9.489;3.089
8.731;-0.636;2.608;9.134;3.082
8.860;-0.763;2.663;9.283;2.917
9.514;-0.863;2.996;10.012;2.716
10.285;-0.849;3.338;10.846;2.524
11.111;-0.729;3.628;11.711;2.597
11.674;-0.483;3.886;12.313;2.553
11.554;-0.136;4.037;12.240;2.400
11.381;0.267;4.042;12.081;2.375
11.415;0.353;4.076;12.126;2.311
10.596;1.074;4.660;11.625;2.582
11.171;1.425;6.175;12.843;3.061
10.864;0.918;5.955;12.423;3.123
9.727;-0.258;3.731;10.421;4.145
10.089;-1.393;2.378;10.458;4.480
10.606;-2.899;2.620;11.302;4.709
11.501;-3.998;3.496;12.668;4.952
12.023;-4.785;4.210;13.608;5.072
11.106;-5.386;4.183;13.033;5.184
9.203;-5.288;3.673;11.231;5.518
7.263;-5.137;2.462;9.231;5.963
6.265;-4.419;2.507;8.066;6.085
5.597;-2.097;3.159;6.760;6.538
5.717;-0.480;2.924;6.439;6.687
5.851;0.001;2.002;6.184;6.711
6.370;0.145;1.578;6.564;6.713
7.323;0.257;1.823;7.551;6.774
7.711;0.537;2.546;8.138;6.815
8.003;0.597;2.974;8.559;6.834
8.331;0.525;3.046;8.886;6.730
8.389;0.678;3.221;9.011;6.527
8.231;0.633;3.369;8.916;6.500
8.317;0.755;3.551;9.075;5.889
8.539;1.313;4.210;9.611;5.677
9.186;1.574;5.910;11.035;5.746
10.098;1.323;7.511;12.655;5.805
10.017;0.698;7.612;12.600;5.718
9.983;0.645;7.126;12.282;5.634
10.108;1.466;7.732;12.810;5.376
11.563;1.409;8.316;14.313;5.110
11.913;0.420;6.506;13.580;5.383
13.412;-1.206;3.479;13.908;6.063
12.468;-2.544;2.373;12.945;6.163
9.830;-2.956;1.605;10.389;6.679
9.387;-2.492;1.586;9.841;6.674
9.854;-1.824;1.408;10.120;6.653
10.560;-1.290;2.093;10.843;6.691
11.125;-0.593;2.325;11.381;6.734
10.792;-0.385;2.778;11.151;6.752
10.349;-0.215;2.749;10.711;6.765
9.387;-0.342;2.828;9.810;6.831
8.424;-0.576;2.294;8.750;6.919
7.472;0.037;1.657;7.653;6.983
6.593;-0.002;1.250;6.710;6.806
6.346;0.183;1.451;6.513;6.558
6.291;0.279;1.217;6.414;6.532
6.545;0.353;1.351;6.692;6.520
7.139;0.377;1.602;7.326;6.471
7.883;0.564;2.412;8.263;6.376
8.669;0.743;2.048;8.938;6.087
9.444;0.985;2.689;9.869;4.907
10.060;1.097;3.020;10.560;4.547
10.182;1.114;3.218;10.736;3.607
10.079;1.124;3.544;10.743;3.565
9.746;0.999;4.155;10.642;3.538
9.160;0.971;5.613;10.786;3.706
9.090;0.310;7.648;11.883;4.178
11.638;-1.838;10.442;15.743;6.001
13.014;-2.654;11.977;17.885;6.380
13.685;0.291;5.785;14.860;9.339
15.516;1.761;3.180;15.936;9.912
14.537;0.554;3.005;14.855;9.950
10.405;-0.224;1.530;10.519;10.859
7.172;-0.476;0.985;7.255;11.340
6.212;-0.387;1.269;6.352;11.381
7.764;-0.832;1.653;7.981;11.498
10.919;-1.527;2.773;11.369;11.978
13.498;-2.245;3.925;14.235;12.277
13.397;-3.085;4.104;14.348;12.276
11.312;-3.193;3.511;12.267;12.423
8.424;-2.324;2.538;9.100;12.801
6.669;-0.547;1.923;6.963;13.055
5.659;0.329;1.504;5.865;13.126
5.752;0.880;1.545;6.021;13.119
6.646;0.966;1.667;6.919;13.055
7.486;0.808;1.758;7.732;12.907
7.838;0.578;1.547;8.010;12.162
7.821;0.252;1.717;8.011;11.964
7.608;-0.217;2.000;7.869;9.799
7.314;-0.705;1.837;7.574;9.169
7.242;-1.318;1.478;7.508;9.063
7.335;-1.716;1.155;7.621;7.909
7.682;-1.797;1.258;7.989;7.202
8.379;-1.723;1.657;8.713;7.177
8.822;-1.773;1.435;9.112;7.001
9.533;-2.085;1.301;9.845;6.159
9.954;-2.508;1.360;10.355;5.459
10.010;-2.935;1.195;10.499;5.410
9.535;-3.169;1.202;10.120;4.983
9.500;-3.320;1.238;10.139;3.850
11.027;-3.478;1.617;11.675;3.272
13.194;-4.668;1.897;14.123;3.864
13.948;-7.869;3.551;16.404;5.308
13.012;-9.085;2.438;16.056;5.563
10.378;-7.919;0.147;13.055;6.615
8.128;-7.393;-0.347;10.992;7.009
7.586;-6.837;-0.565;10.228;7.045
7.474;-5.298;-0.416;9.171;7.190
7.613;-3.116;-0.035;8.226;7.501
7.900;-2.247;0.362;8.222;7.533
8.393;-2.858;0.798;8.902;7.569
9.753;-4.132;-0.524;10.605;7.897
10.678;-5.386;-2.118;12.145;8.166
10.994;-6.160;-3.282;13.022;8.276
9.588;-5.997;-2.621;11.609;8.385
8.760;-5.753;-2.245;10.718;8.416
8.386;-5.616;-1.649;10.227;8.434
8.527;-5.633;-1.355;10.309;8.424
9.349;-5.719;-1.221;11.027;8.464
10.407;-5.628;-1.197;11.892;8.382
11.530;-5.188;-0.816;12.669;8.104
12.186;-4.788;-0.466;13.101;7.269
11.578;-4.055;-0.332;12.272;7.083
10.402;-2.975;0.218;10.821;6.282
9.674;-2.250;0.192;9.934;5.911
9.500;-1.874;-0.014;9.683;5.874
9.535;-2.094;-0.009;9.763;5.670
9.468;-2.480;0.460;9.799;5.254
9.351;-3.090;1.025;9.902;5.226
9.373;-3.404;1.258;10.051;5.163
9.337;-3.535;1.248;10.061;4.632
9.365;-3.524;1.193;10.077;4.061
9.179;-3.559;1.068;9.902;3.807
8.877;-3.598;1.150;9.647;3.486
8.860;-3.717;0.781;9.640;3.378
8.791;-3.916;0.776;9.655;3.308
8.575;-4.091;0.855;9.540;3.305
8.496;-4.148;0.886;9.496;3.199
8.815;-4.165;0.999;9.800;3.036
9.016;-4.340;0.992;10.055;2.773
9.090;-4.534;0.903;10.198;2.651
8.894;-4.405;0.877;9.963;2.482
8.506;-3.662;1.205;9.339;2.029
8.465;-2.882;1.511;9.069;1.940
8.903;-2.365;1.705;9.369;2.012
10.038;-1.524;2.464;10.448;2.563
10.373;-1.089;2.902;10.827;2.586
10.069;-1.259;3.470;10.725;2.535
9.890;-0.720;3.681;10.577;2.577
9.581;0.664;14.048;17.017;10.775
2.757;1.852;26.328;26.537;17.745
2.628;2.783;10.059;10.763;24.091
4.448;1.289;5.306;7.043;24.666
7.534;0.666;3.271;8.240;24.947
9.126;0.750;5.119;10.491;25.065
10.965;0.994;6.566;12.819;25.173
10.381;0.614;5.060;11.564;25.228
10.598;1.014;3.240;11.129;25.295
9.588;1.138;1.310;9.744;25.388
8.226;0.437;1.499;8.373;25.434
7.642;-0.172;3.010;8.215;25.491
6.978;-1.417;6.874;9.898;25.805
6.404;-2.331;9.693;11.849;25.968
6.442;-1.694;7.947;10.370;26.025
7.000;-0.361;6.276;9.408;26.069
7.871;0.480;5.855;9.822;26.091
8.630;0.844;5.883;10.479;26.096
8.805;1.217;5.685;10.551;26.093
8.561;1.344;5.658;10.349;23.905
8.547;1.196;5.895;10.451;19.306
8.618;0.906;6.082;10.587;10.358
8.683;0.540;5.838;10.477;8.909
8.451;0.247;5.685;10.188;8.091
8.140;-0.076;5.728;9.953;7.728
8.108;-0.212;5.699;9.913;7.362
8.171;-0.121;5.682;9.953;7.174
8.348;0.137;5.756;10.141;6.932
8.472;0.461;5.668;10.204;6.589
8.477;0.695;5.323;10.034;6.419
8.343;0.896;5.146;9.843;6.189
8.132;1.191;5.378;9.822;4.644
8.094;1.255;5.483;9.857;3.531
8.192;1.160;5.304;9.828;3.011
8.357;1.227;5.108;9.871;2.063
8.326;1.514;5.213;9.940;1.646
8.278;1.775;5.357;10.019;1.445
8.307;1.878;5.340;10.052;1.375
8.283;1.806;5.155;9.922;1.362
8.266;1.459;4.916;9.728;1.398
8.293;1.038;4.875;9.676;1.418
8.300;0.664;4.861;9.642;1.397
8.310;0.501;4.918;9.669;1.349
8.173;0.420;5.086;9.635;1.292
8.049;0.298;5.151;9.560;1.298
8.025;0.133;5.184;9.554;1.304
8.034;0.154;5.404;9.684;1.283
8.061;0.441;5.436;9.732;1.266
8.243;0.774;5.653;10.025;1.273
8.729;1.090;6.065;10.685;1.427
9.061;1.181;6.376;11.143;1.437
9.504;1.200;6.592;11.629;1.514
9.935;1.021;6.029;11.666;1.666
10.203;0.367;5.414;11.557;1.893
10.031;-0.437;4.772;11.117;2.139
9.394;-0.899;4.327;10.382;2.303
8.484;-1.235;4.114;9.510;2.506
7.788;-1.431;4.212;8.969;2.602
7.649;-1.402;4.284;8.878;2.573
7.833;-1.352;4.490;9.129;2.553
8.386;-1.275;4.607;9.653;2.589
9.191;-1.658;4.811;10.505;2.740
9.607;-1.883;4.710;10.864;2.773
9.602;-1.745;4.241;10.641;2.810
9.049;-1.424;3.420;9.778;2.991
8.695;-1.366;3.024;9.307;3.031
8.547;-1.357;2.737;9.076;3.034
8.487;-1.318;2.656;8.990;3.004
8.592;-1.376;2.579;9.076;2.922
9.016;-1.558;2.515;9.489;2.923
9.567;-1.663;2.740;10.089;2.943
9.806;-1.792;2.926;10.389;2.870
9.693;-1.644;3.101;10.309;2.725
9.591;-1.357;3.077;10.163;2.536
9.148;-1.136;2.663;9.595;2.455
9.061;-1.041;2.651;9.498;2.249
9.116;-1.036;2.617;9.541;2.129
9.076;-1.010;2.682;9.517;2.124
9.081;-1.002;2.696;9.525;2.106
9.114;-1.084;2.886;9.621;2.037
9.399;-1.175;2.498;9.796;1.886
9.464;-1.266;2.685;9.918;1.835
9.550;-1.309;2.869;10.057;1.781
9.337;-1.247;2.957;9.873;1.465
8.978;-1.112;2.960;9.518;1.417
8.939;-1.050;2.986;9.483;1.382
9.169;-1.029;3.092;9.731;1.401
9.516;-1.045;3.223;10.102;1.442
9.753;-1.050;3.309;10.353;1.388
10.002;-1.017;3.412;10.617;1.279
10.077;-1.031;3.458;10.703;1.239
9.914;-0.933;3.341;10.503;1.233
9.674;-0.851;3.211;10.229;1.227
9.547;-0.732;3.247;10.111;1.059
9.552;-0.641;3.319;10.133;1.058
9.691;-0.626;3.417;10.295;1.069
9.770;-0.684;3.374;10.359;1.072
9.693;-0.780;3.269;10.259;1.084
9.270;-0.780;3.123;9.813;1.154
8.767;-0.749;2.941;9.277;1.174
8.504;-0.703;2.811;8.984;1.191
8.504;-0.713;2.828;8.990;1.173
8.685;-0.734;2.819;9.161;1.163
8.832;-0.883;2.919;9.343;1.122
8.841;-1.182;3.099;9.443;1.173
8.841;-1.354;3.472;9.595;1.217
9.157;-1.254;4.296;10.192;1.460
9.689;-0.988;4.935;10.918;1.682
9.964;-0.703;5.038;11.187;1.710
9.849;-0.547;4.478;10.833;1.807
9.772;-0.681;3.989;10.577;1.865
9.375;-0.828;3.767;10.137;1.904
9.274;-0.887;3.077;9.812;2.021
8.987;-0.842;3.144;9.558;2.040
8.870;-0.806;3.051;9.414;2.038
8.944;-0.715;3.223;9.534;2.046
9.172;-0.581;3.494;9.832;2.074
9.330;-0.454;3.795;10.082;2.058
9.423;-0.483;3.951;10.229;1.995
9.447;-0.622;3.879;10.231;1.979
9.581;-0.734;3.743;10.312;1.992
9.744;-0.741;3.621;10.421;1.994
9.744;-0.667;3.523;10.382;1.984
9.679;-0.600;3.386;10.272;1.960
9.521;-0.595;3.221;10.069;1.930
9.394;-0.555;3.247;9.955;1.719
9.356;-0.531;3.376;9.961;1.487
9.337;-0.492;3.556;10.003;1.442
9.272;-0.471;3.623;9.966;1.318
9.306;-0.425;3.633;9.999;1.215
9.301;-0.373;3.530;9.955;1.123
9.193;-0.330;3.443;9.822;0.891
9.097;-0.351;3.319;9.690;0.854
9.195;-0.409;3.307;9.781;0.848
9.318;-0.421;3.403;9.928;0.836
9.286;-0.397;3.499;9.932;0.753
9.243;-0.432;3.537;9.906;0.663
9.291;-0.385;3.649;9.990;0.651
9.421;-0.286;3.812;10.167;0.672
9.511;-0.160;4.056;10.342;0.697
9.502;-0.049;4.102;10.350;0.677
9.351;-0.016;4.064;10.196;0.685
9.183;-0.037;4.001;10.017;0.689
9.071;-0.210;3.829;9.848;0.703
9.229;-0.265;3.760;9.969;0.713
9.274;-0.286;3.738;10.004;0.702
9.054;-0.361;3.585;9.745;0.732
9.030;-0.416;3.590;9.726;0.728
9.133;-0.543;3.652;9.851;0.747
9.492;-0.375;3.958;10.291;0.892
9.423;-0.222;3.951;10.220;0.896
9.150;-0.167;3.812;9.914;0.935
9.160;-0.207;3.839;9.934;0.930
9.195;-0.188;3.783;9.945;0.919
9.203;-0.255;3.628;9.895;0.929
9.265;-0.303;3.549;9.926;0.933
9.310;-0.344;3.527;9.962;0.926
9.236;-0.430;3.501;9.887;0.904
9.239;-0.509;3.496;9.891;0.860
9.205;-0.598;3.590;9.898;0.862
9.107;-0.677;3.697;9.852;0.864
8.978;-0.763;3.695;9.738;0.859
8.779;-0.875;3.726;9.577;0.848
8.822;-0.947;3.798;9.651;0.835
8.908;-0.938;3.867;9.757;0.841
8.963;-0.854;3.956;9.834;0.805
9.049;-0.710;3.877;9.870;0.824
9.107;-0.655;3.867;9.916;0.809
9.188;-0.552;3.851;9.978;0.649
9.198;-0.495;3.762;9.950;0.635
9.227;-0.423;3.702;9.951;0.562
9.188;-0.440;3.661;9.901;0.563
9.172;-0.495;3.659;9.887;0.562
9.284;-0.583;3.647;9.992;0.555
9.289;-0.710;3.652;10.006;0.558
9.243;-0.768;3.657;9.970;0.559
9.253;-0.787;3.652;9.979;0.547
9.260;-0.765;3.692;9.998;0.544
9.272;-0.713;3.666;9.996;0.530
9.207;-0.622;3.513;9.874;0.538
9.241;-0.555;3.422;9.870;0.529
9.342;-0.538;3.446;9.971;0.487
9.397;-0.502;3.491;10.037;0.481
9.432;-0.528;3.496;10.073;0.470
